jobCategories_id,jobCategories,techStacks,responsibility,qualifications,preferredRequirements
1,서버/백엔드 개발자,"['Git', 'FastAPI', 'AWS', 'Python', 'PHP']","• 웹 플랫폼/앱 서비스 기능 개발 및 유지 관리
• AWS 기반 인프라 운영","• 개발 경력 5년 이상 또는 이에 상응하는 업무 능력 보유(필수)
• PHP, Python 중 하나 이상의 언어에 대해 MySQL을 이용한 상용 서비스 개발/운영 경험이 있으신분
• Git 등의 버전 관리 시스템 사용 경험이 있으신 분
• HTTP RESTful API 설계 및 서비스 개발 경험이 있으신 분
• AWS 환경에서 서비스 인프라 구축 및 운영 경력을 보유하신 분","• 스타트업 서비스 개발 및 운영 경험
• Jenkins, Docker와 같은 기술을 사용해본 경험이 있으신 분
• CI/CD 자동화 구성 및 개발 경험이 있으신 분
• 모니터링, 로그 시스템을 구성해보신적이 있으신 분"
2,프론트엔드 개발자,"['MySQL', 'TypeScript', 'Svelte', 'React', 'iOS', 'AWS', 'Spring Data JPA', 'React Native', 'SQL', 'Firebase']","• React, Typescript, Svelte 를 사용하여 브라우저 또는 모바일에서 돌아가는 웹 어플 개발 및 관리
• Firebase 를 사용한 auth, database, analytics, 그리고 storage 개발 및 관리
• 각종 타 서비스들의 API 를 사용하여 자사 시스템에 접목
• 포스기와 키오스크에서 돌아가는 프로그램 개발 및 관리
• 온라인 주문 플랫폼/쇼핑몰 개발 및 관리
• React Native 어플 개발 및 관리","• Frontend 혹은 Backend 경력 2년 이상
• Git 등을 통한 협업 및 Mac 기본적인 사용 가능자
• 주도성, 오너십을 가지고 업무를 이끌어 나가실 수 있는 분
• 새로운 걸 배우는데 두려움이 없고,  성장할 준비가 되신 분
• 팀원과 적극적으로 대화할 수 있는 의사소통 능력이 있으신 분
• UI/UX에 대해 높은 가치를 두고 있는 분","• 컴퓨터공학 전공자로서 자료구조, 네트워크, 알고리즘에 대한 이해가 있는 사람
• JavaScript, TypeScript, React, TailwindCSS, VSCode, Firebase, Figma 사용경험
• 웹 프로그래밍에 대한 이해가 있는 사람
• POS 관련분야 인턴 및 경력
• 코드 재사용 및 확장성을 고려하여 개발할 수 있는 분
• 프로젝트의 한 사이클(서비스 설계부터 구축, 출시까지)을 경험 또는 리드 해보신 분
• 최신 개발 트렌드에 관심이 있는 분
• 영어가능자, 인근거주자, 즉시출근 가능자, 고용촉진지원금 대상자, 유관업무 경험자(인턴·알바)"
1,서버/백엔드 개발자,"['Kotlin', 'REST API', 'Java', 'Python']","• ODK Media OTT Platform에 필요한 신규 기능개발 및 운영 업무를 수행합니다.
• ODK Media CMS Platform에 필요한 신규 기능개발 및 운영 업무를 수행합니다.","• 3년 이상의 백엔드 개발 경험을 보유하신 분 ( junior~senior engineer 채용 )
• 컴퓨터공학 전공 혹은 그에 준하는 전공 및 지식을 보유하신 분
• Python/Kotlin/Java 등 하나 이상의 프로그래밍 언어 전문성을 보유하신 분
• REST API 서버 개발에 필요한 지식 및 경험을 보유하신 분","• Django 서비스 개발 및 운영 경험이 있으신 분
• 고가용성, 고확장성 아키텍처 및 API 설계, 개발 경험이 있는 분.
• Public Cloud 기반 환경에서의 서비스 설계, 구축 및 운영 경험이 있는 분
• MSA 설계 및 개발 경험이 있는 분
• 애자일 스프린트, MVP 단위 개발 프로세스에서의 개발 경험이 있는 분
• 프론트엔드 기술에 대한 기본적인 이해가 있으신 분
• 영상 스트리밍 서비스 개발 및 운영 경험을 보유하신 분
• FFmpeg 혹은 libav를 이용한 영상 변환 경험을 보유하신 분
• 디지털 미디어에 대한 기본 지식이 있으신 분
• 영어 커뮤니케이션이 가능하신 분"
12,개발 PM,"['Confluence', 'Jira']","• R&D 프로젝트 관리(Scrum, Kanban 기반의 운영, 인력 · 일정 · 리스크 관리)
• 여러 개발 조직과 관련 유관 부서에서 이루어지는 기술적 의사결정 주도
• 개발 조직의 생산성, 효율성을 높이기 위한 프로세스 수립 및 실행","• TPM으로서의 프로젝트 수행 경력이 5년 이상인 분
• 개발관련 실무 경력을 보유하신 분
• 프로덕트의 전 사이클(계획 · 구축 · 배포 · 운영 · 종료)을 경험하신 분
• 다양한 개발 조직과 의사소통이 가능할 정도의 기술적 이해도를 보유하신 분
• JIRA, Confluence 등 협업툴에 능숙하신 분","• Agile 개발 방법론을 통한 업무 경험이 있는 분
• 블록체인, 가상자산, 거래소에 대한 이해도가 높으신 분"
10,정보보안 담당자,"['CISA', 'CISSP', 'Network']","• 보안 이벤트 모니터링 및 초기 대응
• 침입방지 / 탐지 패턴 및 상관관계 분석룰 개발 및 적용
• 장애 / 성능 이벤트 감지 및 통보
• 가상자산 입출금 통제 지원","• 유연한 커뮤니케이션 역량을 보유하신 분
• IT 전반에 대한 이해도가 높으신 분
• 주 / 야간 교대근무 가능하신 분","• 보안관제 직무 경험이 있으신 분
• 정보보안 및 IT 관련 자격증 보유 및 전공자이신 분 "
13,HW/임베디드,"['FW', 'C']","• 전력제어(Buck, Boost, AC-DC, DC-AC, DC-DC) 구현
• 충방전기 주변회로 구현
• 충방전기 알고리즘 구현
• 충방전기 계측기능 구현
• DSP, ARM 주변회로 프로그램 구현","• 관련 업무 경력 3년 이상
• 대학교 졸업 이상 (2년)
• C언어 사용 가능자","• 석박사
• 동종업계
• 비즈니스 영어
• 관련학과
• FPGA 설계 경험자"
8,인공지능/머신러닝,"['MachineLearning', 'TensorFlow', 'Python', 'PyTorch']","• 다양한 환경의 영상 데이터를 분석하여 최고의 AI 모델/엔진을 개발
• 의사결정 모델에 대한 디자인 및 데이터 처리 과정에 대한 모델링
• Zero-shot/few-shot Learning을 활용한 학습 엔진의 경량화/최적화","• 학력: 석사 이상
• 경력: 10년 이상, 부장급 선호 
• 전공: 컴퓨터 공학 및 수학, 전자전기 공학 및 유관 전공자
• SCI급 논문을 제1저자로 작성해보신 분
• Python 및 기타 ML 엔진 구성을 위한 언어 능숙자
• 다음 라이브러리 중 최소 1개 이상의 사용 능숙자 (mmdet, detectron2, pytorch, tensorflow 등)
• 영문서 작성 및 해석 능숙자 ","[공통]
• 논문 해석 및 재현 능력 우수자
• 영문 PT 능력 보유자
• 박사 학위 보유자
• 다음 학술지 제1 저자 논문 보유자 (CVPR, ICCV, ECCV, ICLR, NeurIPS, AAAI)
• 개발 언어 : python , c++ 상급 이상
• AI framework pytorch 가능

[Face Analysis Team]
• object detection, object tracking, classification, knowledge, distillation, quantization, 얼굴인식, 얼굴 위조판별, 사람 행동인식, person skeleton(pose), person re-id 중 1개 이상 경험

[Abnormal Analysis Team]
• Zero shot/Few shot-learning 기법 경험자
• 산불관련 프로젝트 경험자"
11,QA 엔지니어,"['JUnit', 'Git', 'SW', 'QA', 'Selenium', 'Confluence', 'SQL', 'Jira', 'TestNG']","• Lead and work with QA team which will be placed in India
• Reviewing software requirements and preparing test scenarios.
• Proven knowledge and experience set and execute automated regression test tool
• Executing tests on software usability.
• Analyzing test results on database impacts, errors or bugs, and usability.
• Preparing reports on all aspects related to the software testing carried out and reporting to the design team.
• Interacting with clients to understand product requirements.
• Participating in design reviews and providing input on requirements, product design, and potential problems.","• A bachelor's degree in computer science or related field.
• Good command of written and spoken English 
• Up-to-date knowledge of software test design and testing methodologies.
• Working knowledge of test techniques and compatibility with various software programs.
• Working knowledge of programming.
• Excellent communication and critical thinking skills.
• Good organizational skills and detail-oriented mindset ","• 유통/NW 마케팅 관련 업무 개발 경험
• 영어(기술문서/회화) 가능자
• 새로운 IT 기술에 대해 지속적으로 학습하고 빠른 습득력과 적응력을 갖춘 지원자"
18,크로스플랫폼 앱개발자,"['Android OS', 'REST API', 'iOS', 'Blockchain', 'Flutter']","• Flutter를 이용하여 iOS, Android App 개발
• 블록체인 앱서비스 플랫폼 개발
• 핀테크, 테크핀 모듈 개발
• 거래소, Wallet 등 APP개발","• Flutter 개발 1년 이상
• Cross-Platform 개발 프레임워크에 대한 높은 관심 및 학습 능력
• Restful 에 대한 이해를 가지고 계신 분
• Flutter 상태관리에 대한 높은 이해도를 보유하신 분","• Native 앱 개발(Android, iOS) 경험이 있으신 분
• 앱스토어 최적화(ASO) 경험이 있으신 분
• 동료들과 커뮤니케이션하며 개발하는 과정이 즐거운 분
• 블록체인 기술에 대한 관심이 높으며 산업 성장성에 확신이 있으신 분
• 전자금융 서비스 경험자"
15,SW/솔루션,"['C++', 'C#']","• 장비 제어 프로그램 개발
• HSMS 프로토콜 기반 프로그램 개발
• 실시간 공정 데이터 수집 프로그램 개발
• 데이터 분석 시스템 개발
• 통계차트 프로그램 개발","• 관련 업무 경력 3년 이상
• 대학교 졸업 이상 (2년)
• C#, C++ 사용가능자","• 석박사
• 동종업계
• 비즈니스 영어
• 관련학과"
13,HW/임베디드,"['Circuit design', 'HW', 'ARM', 'MCU', 'Autocad', 'PCB']","• 하드웨어 설계
　- 전자회로 및 PCB 설계
　- 방위산업, 우주항공용 제어기 및 전력전자(Inverter/Converter) 제품 설계
　- 산업용 화재감지시스템 및 열화상 카메라 제품 설계","• 학력 : 대학(4년) 졸업 이상
• 신입, 경력 : 4~10년
• 직급/직책 : 대리, 과장급 팀원
• 연봉 : 4,000만원 이상(면접 후 결정)
• 전기/전자공학, 메카트로닉스 등 관련 전공하신 분
• 산업용/방산용/우주항공용 제품 하드웨어 설계에 관심 있고 배우고 싶으신 분
• 기본적인 문서 작업이 가능하고 책임감 있으신 분
• 차량운전 가능하신 분","• Altium designer 설계 유경험자
• TI DSP, ST/Microchip ARM Cortex MCU를 이용한 제어기 설계 유경험자
• 방위산업 및 우주항공 분야 제어기 회로설계 유경험자
• 전력전자(Inverter/Converter) 제품 설계 유경험자 "
13,HW/임베디드,"['Android OS', 'Linux', 'ARM', 'Embedded']","• 고성능 SoC 상에서 하이퍼바이저 설정 및 Linux 와 Android 운영체제 포팅
• 인포테인먼트를 위한 Linux 와 Android 디바이스 드라이버의 설정과 포팅
• 고성능 SoC 프로세서, 입출력, 메모리 등의 시스템 자원을 위한 프로파일링과 최적화 수행
• 차량 전장품을 위한 시스템 수준의 기능 안전에 대한 검토와 설계","• 컴퓨터, 전기, 정보 통신 공학 또는 관련 분야의 학사 학위 또는 해당 분야에서의 경험
• ARM 기반의 SoC 에서 Android 및 Linux 기반 임베디드 시스템 개발 경력 5년 이상
• 이더넷, PCIe 및 SerDes(GMSL, FPD 등)과 같은 고속 인터페이스 경험 ","• OEM, tier1에서의 인포테인먼트 관련 전장품 양산 경험
• Android Automotive 포팅 및 관련 디바이스 드라이버 개발 경험
"
1,서버/백엔드 개발자,"['Rust', 'TypeScript', 'AWS', 'Kubernetes']","• Rust를 기반으로 Cloud Native 제품을 설계 및 개발해요.
• Kubernetes, AWS, Google Cloud, Azure와 같은 클라우드 환경에서 시뮬레이션을 구축해요.
• 애플리케이션의 새로운 기능 및 개선 사항을 구현하고, 확장 가능하고 유지 보수가 가능하도록 유지해요.
• 경험 많은 소프트웨어 엔지니어 팀과 협력하여 애플리케이션의 성능과 사용자 경험을 최적화해요.","• 3년 이상의 개발 경험이 있으신 분
• Java, C++, Golang, Rust 중 하나 이상의 언어를 잘 다루시는 분
• Rust에 관심이 있으신 분
• Kubernetes, AWS 등 클라우드 환경에 관심이 있으신 분
• 팀과의 협업을 통해 공동 목표를 달성하는 것을 즐기며, 뛰어난 커뮤니케이션 기술을 가지신 분
• 최신 업계 동향과 기술을 학습하고 기술 역량 확장에 열심히 노력하시는 분","• 컴퓨터 관련 학과를 전공하신 분
• C++, Go, Rust와 같은 언어 경험이 있으신 분
• AWS 인프라 경험이 있으신 분"
12,개발 PM,"['Confluence', 'Jira']","• 개발 프로젝트 관리 (Scrum, Kanban 기반 인력 · 일정 · 리스크 관리)
• Product Life Cycle 관리 (우선순위 설정, 백로그 · 마일스톤 관리)
• 프로덕트 개발에 관련한 유관부서와의 커뮤니케이션 및 협업주도
• 서비스 개발 · 운영 프로세스 수립 및 개선","• PM으로서의 프로젝트 수행 경력이 3년 이상인 분
• 프로덕트의 전 사이클(계획 · 구축 · 배포 · 운영 · 종료)을 경험하신 분
• 다양한 부서와 협업할 수 있는 유연한 커뮤니케이션 능력을 보유하신 분
• 요구사항이나 우선 순위 변경에 능숙하게 대처 가능하신 분
• JIRA, Confluence 등 협업툴에 능숙하신 분","• 개발 조직과 의사소통이 가능할 정도의 기술적 이해도를 보유하신 분
• Agile 개발 방법론을 통한 업무 경험이 있는 분
• 블록체인, 가상자산, 거래소에 대한 이해도가 높으신 분"
1,서버/백엔드 개발자,"['GCP', 'Blazor', 'NoSql', 'AWS', 'Redis', 'C#', '.NET']","• HTTP API 서버, 백엔드 서버의 게임 컨텐츠 신규 개발 및 유지 보수
• 클라우드 환경에서 서비스 아키텍처 설계 및 구현
• 국내 외 퍼블리셔 플랫폼 연동 및 운영 관련 백오피스 툴 개발","• C#(.Net Core)에 대한 기본 지식을 보유하신 분
• 5년 이상의 게임 서버 개발 경험 또는 이에 준하는 실력과 경험을 갖춘 분
• 구성원 간 소통이 원활하고 열정을 갖춘 분","• 다양한 플랫폼 게임 출시 및 서비스 경험이 있는 분
• 다양한 분야(커머스, 게임 클라이언트 등)의 개발 경험이 있는 분
• 대규모 트래픽 및 대용량 데이터 처리를 위한 시스템 설계 경험이 있는 분"
1,서버/백엔드 개발자,"['MySQL', 'Java', 'PHP']","• Asterisk 기반 CTI 백엔드 개발
• 녹취, ARS  등 콜센터 솔루션 개발
• 통신사 연동 개발","• Asterisk 기반 컨택센터 솔루션 개발 경험
• Asterisk 기반 응용 커스텀 개발 경험
• Java 기반 개발","• SI 보다는 솔루션 개발 경험 우대
• 녹취, ARS  등 콜센터 관련 솔루션 개발 경험
• CTI 솔루션과 통신사 연동 개발 경험
• 나이 불문 고경력자 우대"
10,정보보안 담당자,"['Splunk', 'AWS']","• 보안관제 이벤트 및 침해사고 분석/대응
• 윈도우/리눅스 악성코드 분석(동적/정적)
• 클라우드(AWS) 보안 위협 탐지 시나리오 개발
• Splunk 시나리오 개발 및 관리
• 보안시스템 로그 연동 및 분석/관리
• 보안장비(WAF,IPS,DDos등) 탐지 패턴 튜닝 및 최적화
• DDos, APT 훈련 기획 및 대응
• 최신 보안 위협 동향 조사 및 분석
• 가상자산 입출금 통제 지원","• CERT 경력 5년 이상이신 분
• 유연한 커뮤니케이션 역량을 보유하신 분
• IT 전반(OS, Network, Server 등)에 대한 지식을 보유하신 분
• Splunk Rule 설정 및 적용이 가능하신 분
• Snort Rule, Yara Rule, PCRE Signature 관련 경험이 있으신 분",• 정보보안 및 IT 관련 자격증 보유 및 전공자이신 분
